Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2019-12-27	39.87370681762695	45.344425201416016	4.5249199867248535	41.17817306518555	2.5807840824127197	0.19110199809074402	0.013299999758601189
2019-12-28	41.891273498535156	45.548683166503906	4.420310974121094	42.84252166748047	2.6305179595947266	0.19322200119495392	0.013515000231564045
2019-12-29	44.75006866455078	46.82925796508789	4.660552978515625	43.670658111572266	2.6924970149993896	0.197051003575325	0.013743000105023384
2019-12-30	42.5748405456543	46.498085021972656	4.6411638259887695	42.747337341308594	2.6455440521240234	0.194473996758461	0.013399999588727951
2019-12-31	41.195194244384766	44.56788635253906	4.496954917907715	41.34007263183594	2.580686092376709	0.19289399683475494	0.013306000269949436
2020-01-01	41.86579132080078	45.753543853759766	4.502791881561279	42.01771926879883	2.597235918045044	0.19266700744628906	0.013249999843537807
2020-01-02	40.22325897216797	45.74946975708008	4.255887985229492	39.82301330566406	2.4623770713806152	0.1880429983139038	0.01286999974399805
2020-01-03	44.0219612121582	51.092037200927734	4.576237201690674	42.41557312011719	2.6376609802246094	0.19352099299430847	0.013434999622404575
2020-01-04	46.451866149902344	50.53669357299805	4.726841926574707	43.32660675048828	2.6678409576416016	0.19435499608516693	0.013520999811589718
2020-01-05	51.47923278808594	54.096893310546875	4.907898902893066	43.55320739746094	2.7016310691833496	0.1955370008945465	0.013623000122606754
2020-01-06	56.69977569580078	58.970916748046875	5.046119213104248	45.81635284423828	2.85638689994812	0.22150999307632446	0.014547999948263168
2020-01-07	54.81892776489258	58.818294525146484	4.834597110748291	46.424583435058594	2.8534419536590576	0.21391700208187103	0.014372999779880047
2020-01-08	52.91685485839844	59.46417236328125	4.973395824432373	45.65376663208008	2.7893788814544678	0.20902599394321442	0.014069000259041786
2020-01-09	50.89380645751953	59.19731521606445	5.212575912475586	45.2159309387207	2.763669967651367	0.20489899814128876	0.014062999747693539
2020-01-10	56.58627700805664	58.57402801513672	5.33574914932251	48.72732925415039	2.967971086502075	0.21230599284172058	0.014613999985158443
2020-01-11	63.402320861816406	58.45027160644531	5.580108165740967	49.26376724243164	2.9887149333953857	0.21185100078582764	0.014613999985158443
